   time cam class                                      conf  margin
  142.0   0 hunts_sauce                               0.590   0.495
  142.0   0 lindt_excellence_cocoa_dark_chocolate     0.441   0.383
  142.0   4 lindt_excellence_cocoa_dark_chocolate     0.819   0.787
  143.0   0 hunts_sauce                               0.949   0.931
  143.0   0 hunts_sauce                               0.922   0.906
  143.0   0 hunts_sauce                               0.858   0.829
  143.0   0 hunts_sauce                               0.693   0.649
  143.0   0 hunts_sauce                               0.660   0.568
  143.0   0 hunts_sauce                               0.522   0.400
  143.0   0 lindt_excellence_cocoa_dark_chocolate     0.430   0.348
  143.0   4 lindt_excellence_cocoa_dark_chocolate     0.799   0.770
  144.0   0 hunts_sauce                               0.948   0.928
  144.0   0 hunts_sauce                               0.912   0.892
  144.0   0 hunts_sauce                               0.893   0.873
  144.0   0 hunts_sauce                               0.646   0.521
  144.0   0 hunts_sauce                               0.562   0.523
  144.0   0 hunts_sauce                               0.544   0.461
  144.0   4 lindt_excellence_cocoa_dark_chocolate     0.833   0.798
  145.0   0 hunts_sauce                               0.949   0.933
  145.0   0 hunts_sauce                               0.912   0.896
  145.0   0 hunts_sauce                               0.829   0.802
  145.0   0 hunts_sauce                               0.728   0.620
  145.0   0 hunts_sauce                               0.698   0.628
  145.0   0 lindt_excellence_cocoa_dark_chocolate     0.465   0.371
  145.0   1 chewy_dips_peanut_butter                  0.444   0.290
  145.0   4 lindt_excellence_cocoa_dark_chocolate     0.816   0.786
  146.0   0 hunts_sauce                               0.950   0.924
  146.0   0 hunts_sauce                               0.908   0.886
  146.0   0 hunts_sauce                               0.660   0.608
  146.0   0 hunts_sauce                               0.617   0.601
  146.0   0 hunts_sauce                               0.542   0.449
  146.0   0 hunts_sauce                               0.501   0.416
  146.0   0 lindt_excellence_cocoa_dark_chocolate     0.465   0.412
  146.0   0 lindt_excellence_cocoa_dark_chocolate     0.459   0.387
  146.0   0 chewy_dips_peanut_butter                  0.420   0.155
  146.0   0 chewy_dips_peanut_butter                  0.377   0.247
  146.0   1 chewy_dips_peanut_butter                  0.892   0.759
  146.0   1 chewy_dips_peanut_butter                  0.464   0.378
  146.0   2 chewy_dips_peanut_butter                  0.950   0.931
  146.0   3 chewy_dips_peanut_butter                  0.930   0.897
  146.0   3 chewy_dips_peanut_butter                  0.481   0.345
  146.0   3 chewy_dips_peanut_butter                  0.360   0.220
  146.0   4 chewy_dips_peanut_butter                  0.924   0.904
  146.0   4 lindt_excellence_cocoa_dark_chocolate     0.883   0.856
  147.0   0 hunts_sauce                               0.950   0.930
  147.0   0 hunts_sauce                               0.903   0.883
  147.0   0 hunts_sauce                               0.795   0.759
  147.0   0 hunts_sauce                               0.666   0.584
  147.0   0 chewy_dips_peanut_butter                  0.618   0.593
  147.0   0 chewy_dips_peanut_butter                  0.570   0.488
  147.0   0 lindt_excellence_cocoa_dark_chocolate     0.540   0.495
  147.0   0 lindt_excellence_cocoa_dark_chocolate     0.490   0.457
  147.0   0 hunts_sauce                               0.458   0.362
  147.0   1 chewy_dips_peanut_butter                  0.860   0.765
  147.0   1 chewy_dips_peanut_butter                  0.428   0.338
  147.0   1 chewy_dips_peanut_butter                  0.387   0.132
  147.0   2 chewy_dips_peanut_butter                  0.956   0.944
  147.0   3 chewy_dips_peanut_butter                  0.899   0.875
  147.0   3 chewy_dips_peanut_butter                  0.512   0.479
  147.0   3 chewy_dips_peanut_butter                  0.361   0.216
  147.0   4 chewy_dips_peanut_butter                  0.968   0.940
  147.0   4 lindt_excellence_cocoa_dark_chocolate     0.941   0.913
  148.0   0 hunts_sauce                               0.950   0.932
  148.0   0 hunts_sauce                               0.915   0.894
  148.0   0 hunts_sauce                               0.860   0.826
  148.0   0 hunts_sauce                               0.740   0.664
  148.0   0 hunts_sauce                               0.638   0.583
  148.0   0 lindt_excellence_cocoa_dark_chocolate     0.628   0.548
  148.0   0 chewy_dips_peanut_butter                  0.573   0.545
  148.0   0 chewy_dips_peanut_butter                  0.561   0.442
  148.0   0 lindt_excellence_cocoa_dark_chocolate     0.443   0.378
  148.0   0 hunts_sauce                               0.379   0.317
  148.0   0 lindt_excellence_cocoa_dark_chocolate     0.374   0.312
  148.0   1 chewy_dips_peanut_butter                  0.875   0.764
  148.0   1 chewy_dips_peanut_butter                  0.371   0.128
  148.0   1 chewy_dips_peanut_butter                  0.352   0.282
  148.0   2 chewy_dips_peanut_butter                  0.958   0.946
  148.0   3 chewy_dips_peanut_butter                  0.902   0.881
  148.0   3 chewy_dips_peanut_butter                  0.508   0.472
  148.0   3 chewy_dips_peanut_butter                  0.384   0.299
  148.0   4 chewy_dips_peanut_butter                  0.964   0.939
  148.0   4 lindt_excellence_cocoa_dark_chocolate     0.935   0.907
  149.0   0 hunts_sauce                               0.952   0.930
  149.0   0 hunts_sauce                               0.922   0.898
  149.0   0 hunts_sauce                               0.771   0.747
  149.0   0 chewy_dips_peanut_butter                  0.762   0.738
  149.0   0 nature_valley_crunchy_oats_n_honey        0.708   0.459
  149.0   0 hunts_sauce                               0.646   0.523
  149.0   0 hunts_sauce                               0.593   0.485
  149.0   0 hunts_sauce                               0.500   0.463
  149.0   0 lindt_excellence_cocoa_dark_chocolate     0.419   0.290
  149.0   0 hunts_sauce                               0.413   0.375
  149.0   1 chewy_dips_peanut_butter                  0.866   0.787
  149.0   1 chewy_dips_peanut_butter                  0.482   0.206
  149.0   1 nature_valley_crunchy_oats_n_honey        0.383   0.296
  149.0   2 chewy_dips_peanut_butter                  0.957   0.943
  149.0   3 chewy_dips_peanut_butter                  0.911   0.894
  149.0   3 nature_valley_crunchy_oats_n_honey        0.720   0.611
  149.0   3 chewy_dips_peanut_butter                  0.523   0.484
  149.0   3 chewy_dips_peanut_butter                  0.375   0.187
  149.0   4 chewy_dips_peanut_butter                  0.966   0.935
  149.0   4 lindt_excellence_cocoa_dark_chocolate     0.956   0.933
  149.0   4 chewy_dips_peanut_butter                  0.355   0.159
  150.0   0 hunts_sauce                               0.946   0.927
  150.0   0 hunts_sauce                               0.909   0.891
  150.0   0 hunts_sauce                               0.870   0.845
  150.0   0 hunts_sauce                               0.699   0.617
  150.0   0 hunts_sauce                               0.694   0.606
  150.0   0 lindt_excellence_cocoa_dark_chocolate     0.615   0.488
  150.0   0 chewy_dips_peanut_butter                  0.577   0.544
  150.0   0 chewy_dips_peanut_butter                  0.512   0.203
  150.0   0 chewy_dips_peanut_butter                  0.420   0.284
  150.0   0 lindt_excellence_cocoa_dark_chocolate     0.384   0.316
  150.0   0 nature_valley_crunchy_oats_n_honey        0.352   0.090
  150.0   1 chewy_dips_peanut_butter                  0.776   0.709
  150.0   1 chewy_dips_peanut_butter                  0.532   0.469
  150.0   1 chewy_dips_peanut_butter                  0.449   0.404
  150.0   1 chewy_dips_peanut_butter                  0.413   0.226
  150.0   1 chewy_dips_peanut_butter                  0.377   0.008
  150.0   1 nature_valley_crunchy_oats_n_honey        0.369   0.008
  150.0   1 chewy_dips_peanut_butter                  0.357   0.272
  150.0   2 chewy_dips_peanut_butter                  0.976   0.963
  150.0   2 nature_valley_crunchy_oats_n_honey        0.969   0.932
  150.0   3 chewy_dips_peanut_butter                  0.926   0.906
  150.0   3 nature_valley_crunchy_oats_n_honey        0.829   0.801
  150.0   4 chewy_dips_peanut_butter                  0.963   0.930
  150.0   4 lindt_excellence_cocoa_dark_chocolate     0.959   0.938
  151.0   0 hunts_sauce                               0.953   0.928
  151.0   0 hunts_sauce                               0.914   0.894
  151.0   0 hunts_sauce                               0.860   0.832
  151.0   0 lindt_excellence_cocoa_dark_chocolate     0.728   0.651
  151.0   0 hunts_sauce                               0.699   0.616
  151.0   0 hunts_sauce                               0.684   0.628
  151.0   0 chewy_dips_peanut_butter                  0.634   0.557
  151.0   0 lindt_excellence_cocoa_dark_chocolate     0.591   0.517
  151.0   0 chewy_dips_peanut_butter                  0.582   0.549
  151.0   0 chewy_dips_peanut_butter                  0.475   0.348
  151.0   0 hunts_sauce                               0.470   0.353
  151.0   0 chewy_dips_peanut_butter                  0.386   0.014
  151.0   0 lindt_excellence_cocoa_dark_chocolate     0.382   0.244
  151.0   0 nature_valley_crunchy_oats_n_honey        0.373   0.014
  151.0   0 nature_valley_crunchy_oats_n_honey        0.361   0.135
  151.0   0 lindt_excellence_cocoa_dark_chocolate     0.359   0.302
  151.0   0 hunts_sauce                               0.353   0.308
  151.0   1 chewy_dips_peanut_butter                  0.653   0.579
  151.0   1 chewy_dips_peanut_butter                  0.570   0.528
  151.0   1 nature_valley_crunchy_oats_n_honey        0.528   0.373
  151.0   1 chewy_dips_peanut_butter                  0.454   0.283
  151.0   1 chewy_dips_peanut_butter                  0.409   0.242
  151.0   1 chewy_dips_peanut_butter                  0.372   0.127
  151.0   2 chewy_dips_peanut_butter                  0.971   0.957
  151.0   2 nature_valley_crunchy_oats_n_honey        0.968   0.951
  151.0   3 nature_valley_crunchy_oats_n_honey        0.968   0.956
  151.0   3 chewy_dips_peanut_butter                  0.937   0.917
  151.0   4 chewy_dips_peanut_butter                  0.966   0.934
  151.0   4 lindt_excellence_cocoa_dark_chocolate     0.957   0.933
  151.0   4 chewy_dips_peanut_butter                  0.415   0.276
  152.0   0 hunts_sauce                               0.948   0.924
  152.0   0 hunts_sauce                               0.908   0.887
  152.0   0 hunts_sauce                               0.858   0.832
  152.0   0 hunts_sauce                               0.654   0.586
  152.0   0 hunts_sauce                               0.644   0.554
  152.0   0 lindt_excellence_cocoa_dark_chocolate     0.631   0.536
  152.0   0 chewy_dips_peanut_butter                  0.627   0.589
  152.0   0 chewy_dips_peanut_butter                  0.546   0.398
  152.0   0 chewy_dips_peanut_butter                  0.532   0.274
  152.0   0 lindt_excellence_cocoa_dark_chocolate     0.407   0.375
  152.0   0 chewy_dips_peanut_butter                  0.399   0.150
  152.0   0 lindt_excellence_cocoa_dark_chocolate     0.382   0.348
  152.0   0 lindt_excellence_cocoa_dark_chocolate     0.357   0.312
  152.0   1 nature_valley_crunchy_oats_n_honey        0.659   0.240
  152.0   1 chewy_dips_peanut_butter                  0.610   0.557
  152.0   1 chewy_dips_peanut_butter                  0.528   0.382
  152.0   1 chewy_dips_peanut_butter                  0.424   0.369
  152.0   1 chewy_dips_peanut_butter                  0.419   0.240
  152.0   1 chewy_dips_peanut_butter                  0.418   0.373
  152.0   1 chewy_dips_peanut_butter                  0.385   0.223
  152.0   1 chewy_dips_peanut_butter                  0.365   0.271
  152.0   2 chewy_dips_peanut_butter                  0.979   0.965
  152.0   2 nature_valley_crunchy_oats_n_honey        0.975   0.958
  152.0   3 nature_valley_crunchy_oats_n_honey        0.981   0.970
  152.0   3 chewy_dips_peanut_butter                  0.950   0.933
  152.0   4 chewy_dips_peanut_butter                  0.962   0.924
  152.0   4 lindt_excellence_cocoa_dark_chocolate     0.949   0.926
  153.0   0 hunts_sauce                               0.935   0.908
  153.0   0 hunts_sauce                               0.908   0.890
  153.0   0 hunts_sauce                               0.803   0.774
  153.0   0 chewy_dips_peanut_butter                  0.649   0.613
  153.0   0 lindt_excellence_cocoa_dark_chocolate     0.648   0.575
  153.0   0 chewy_dips_peanut_butter                  0.521   0.319
  153.0   0 hunts_sauce                               0.490   0.458
  153.0   0 lindt_excellence_cocoa_dark_chocolate     0.490   0.452
  153.0   0 hunts_sauce                               0.478   0.433
  153.0   0 lindt_excellence_cocoa_dark_chocolate     0.428   0.359
  153.0   0 hunts_sauce                               0.418   0.337
  153.0   0 hunts_sauce                               0.413   0.322
  153.0   0 chewy_dips_peanut_butter                  0.398   0.177
  153.0   0 lindt_excellence_cocoa_dark_chocolate     0.388   0.344
  153.0   1 chewy_dips_peanut_butter                  0.640   0.572
  153.0   1 nature_valley_crunchy_oats_n_honey        0.615   0.292
  153.0   1 chewy_dips_peanut_butter                  0.526   0.337
  153.0   1 chewy_dips_peanut_butter                  0.457   0.386
  153.0   1 chewy_dips_peanut_butter                  0.365   0.298
  153.0   2 chewy_dips_peanut_butter                  0.978   0.964
  153.0   2 nature_valley_crunchy_oats_n_honey        0.972   0.957
  153.0   2 chewy_dips_peanut_butter                  0.480   0.387
  153.0   2 chewy_dips_peanut_butter                  0.357   0.299
  153.0   3 nature_valley_crunchy_oats_n_honey        0.980   0.971
  153.0   3 chewy_dips_peanut_butter                  0.954   0.933
  153.0   3 chewy_dips_peanut_butter                  0.616   0.370
  153.0   3 chewy_dips_peanut_butter                  0.448   0.281
  153.0   4 chewy_dips_peanut_butter                  0.971   0.933
  153.0   4 lindt_excellence_cocoa_dark_chocolate     0.959   0.939
  154.0   0 hunts_sauce                               0.946   0.927
  154.0   0 hunts_sauce                               0.919   0.901
  154.0   0 hunts_sauce                               0.811   0.790
  154.0   0 hunts_sauce                               0.701   0.612
  154.0   0 chewy_dips_peanut_butter                  0.593   0.456
  154.0   0 chewy_dips_peanut_butter                  0.591   0.554
  154.0   0 lindt_excellence_cocoa_dark_chocolate     0.584   0.497
  154.0   0 hunts_sauce                               0.537   0.444
  154.0   0 chewy_dips_peanut_butter                  0.450   0.269
  154.0   1 nature_valley_crunchy_oats_n_honey        0.549   0.166
  154.0   1 chewy_dips_peanut_butter                  0.549   0.359
  154.0   1 chewy_dips_peanut_butter                  0.507   0.334
  154.0   1 chewy_dips_peanut_butter                  0.502   0.440
  154.0   1 chewy_dips_peanut_butter                  0.492   0.400
  154.0   1 chewy_dips_peanut_butter                  0.473   0.429
  154.0   1 chewy_dips_peanut_butter                  0.407   0.323
  154.0   1 chewy_dips_peanut_butter                  0.384   0.166
  154.0   1 chewy_dips_peanut_butter                  0.374   0.274
  154.0   2 chewy_dips_peanut_butter                  0.975   0.960
  154.0   2 nature_valley_crunchy_oats_n_honey        0.970   0.955
  154.0   2 chewy_dips_peanut_butter                  0.590   0.446
  154.0   3 nature_valley_crunchy_oats_n_honey        0.974   0.965
  154.0   3 chewy_dips_peanut_butter                  0.935   0.901
  154.0   3 chewy_dips_peanut_butter                  0.720   0.477
  154.0   3 chewy_dips_peanut_butter                  0.509   0.341
  154.0   4 chewy_dips_peanut_butter                  0.974   0.937
  154.0   4 lindt_excellence_cocoa_dark_chocolate     0.962   0.943
  155.0   0 hunts_sauce                               0.941   0.911
  155.0   0 hunts_sauce                               0.895   0.871
  155.0   0 hunts_sauce                               0.829   0.792
  155.0   0 chewy_dips_peanut_butter                  0.723   0.691
  155.0   0 hunts_sauce                               0.708   0.610
  155.0   0 hunts_sauce                               0.593   0.508
  155.0   0 hunts_sauce                               0.446   0.402
  155.0   0 chewy_dips_peanut_butter                  0.391   0.283
  155.0   0 lindt_excellence_cocoa_dark_chocolate     0.355   0.317
  155.0   1 chewy_dips_peanut_butter                  0.484   0.054
  155.0   1 chewy_dips_peanut_butter                  0.477   0.393
  155.0   1 chewy_dips_peanut_butter                  0.455   0.303
  155.0   1 chewy_dips_peanut_butter                  0.440   0.317
  155.0   1 nature_valley_crunchy_oats_n_honey        0.429   0.054
  155.0   2 chewy_dips_peanut_butter                  0.977   0.961
  155.0   2 nature_valley_crunchy_oats_n_honey        0.972   0.957
  155.0   2 chewy_dips_peanut_butter                  0.585   0.462
  155.0   3 nature_valley_crunchy_oats_n_honey        0.980   0.971
  155.0   3 chewy_dips_peanut_butter                  0.941   0.904
  155.0   3 chewy_dips_peanut_butter                  0.693   0.465
  155.0   4 lindt_excellence_cocoa_dark_chocolate     0.971   0.949
  155.0   4 chewy_dips_peanut_butter                  0.965   0.937
  156.0   0 hunts_sauce                               0.947   0.919
  156.0   0 hunts_sauce                               0.922   0.894
  156.0   0 hunts_sauce                               0.778   0.752
  156.0   0 chewy_dips_peanut_butter                  0.693   0.662
  156.0   0 hunts_sauce                               0.668   0.594
  156.0   0 hunts_sauce                               0.660   0.586
  156.0   0 chewy_dips_peanut_butter                  0.610   0.339
  156.0   0 lindt_excellence_cocoa_dark_chocolate     0.384   0.352
  156.0   1 chewy_dips_peanut_butter                  0.548   0.195
  156.0   1 nature_valley_crunchy_oats_n_honey        0.511   0.311
  156.0   1 chewy_dips_peanut_butter                  0.470   0.331
  156.0   1 chewy_dips_peanut_butter                  0.390   0.307
  156.0   1 nature_valley_crunchy_oats_n_honey        0.389   0.168
  156.0   1 nature_valley_crunchy_oats_n_honey        0.353   0.195
  156.0   2 chewy_dips_peanut_butter                  0.978   0.963
  156.0   2 nature_valley_crunchy_oats_n_honey        0.971   0.954
  156.0   2 chewy_dips_peanut_butter                  0.644   0.520
  156.0   3 nature_valley_crunchy_oats_n_honey        0.978   0.968
  156.0   3 chewy_dips_peanut_butter                  0.960   0.940
  156.0   3 chewy_dips_peanut_butter                  0.761   0.577
  156.0   4 chewy_dips_peanut_butter                  0.974   0.944
  156.0   4 lindt_excellence_cocoa_dark_chocolate     0.969   0.950
  157.0   0 hunts_sauce                               0.939   0.914
  157.0   0 hunts_sauce                               0.907   0.882
  157.0   0 chewy_dips_peanut_butter                  0.735   0.705
  157.0   0 hunts_sauce                               0.690   0.663
  157.0   0 hunts_sauce                               0.640   0.517
  157.0   0 hunts_sauce                               0.563   0.492
  157.0   0 chewy_dips_peanut_butter                  0.497   0.261
  157.0   0 chewy_dips_peanut_butter                  0.430   0.125
  157.0   1 chewy_dips_peanut_butter                  0.592   0.197
  157.0   1 chewy_dips_peanut_butter                  0.486   0.385
  157.0   1 chewy_dips_peanut_butter                  0.483   0.373
  157.0   1 chewy_dips_peanut_butter                  0.440   0.287
  157.0   1 chewy_dips_peanut_butter                  0.401   0.282
  157.0   1 nature_valley_crunchy_oats_n_honey        0.395   0.197
  157.0   1 nature_valley_crunchy_oats_n_honey        0.395   0.272
  157.0   1 chewy_dips_peanut_butter                  0.370   0.105
  157.0   2 chewy_dips_peanut_butter                  0.979   0.965
  157.0   2 nature_valley_crunchy_oats_n_honey        0.966   0.951
  157.0   2 chewy_dips_peanut_butter                  0.509   0.400
  157.0   3 nature_valley_crunchy_oats_n_honey        0.985   0.974
  157.0   3 chewy_dips_peanut_butter                  0.947   0.922
  157.0   3 chewy_dips_peanut_butter                  0.564   0.113
  157.0   4 lindt_excellence_cocoa_dark_chocolate     0.970   0.951
  157.0   4 chewy_dips_peanut_butter                  0.966   0.942
  158.0   0 hunts_sauce                               0.945   0.921
  158.0   0 hunts_sauce                               0.910   0.885
  158.0   0 hunts_sauce                               0.796   0.774
  158.0   0 hunts_sauce                               0.765   0.704
  158.0   0 chewy_dips_peanut_butter                  0.723   0.688
  158.0   0 hunts_sauce                               0.618   0.475
  158.0   0 chewy_dips_peanut_butter                  0.576   0.389
  158.0   0 chewy_dips_peanut_butter                  0.415   0.117
  158.0   0 chewy_dips_peanut_butter                  0.356   0.063
  158.0   0 chewy_dips_peanut_butter                  0.354   0.272
  158.0   1 nature_valley_crunchy_oats_n_honey        0.516   0.064
  158.0   1 chewy_dips_peanut_butter                  0.490   0.335
  158.0   1 chewy_dips_peanut_butter                  0.460   0.308
  158.0   1 chewy_dips_peanut_butter                  0.452   0.064
  158.0   1 chewy_dips_peanut_butter                  0.404   0.324
  158.0   1 chewy_dips_peanut_butter                  0.386   0.197
  158.0   2 chewy_dips_peanut_butter                  0.977   0.963
  158.0   2 nature_valley_crunchy_oats_n_honey        0.967   0.951
  158.0   2 chewy_dips_peanut_butter                  0.357   0.292
  158.0   3 nature_valley_crunchy_oats_n_honey        0.985   0.974
  158.0   3 chewy_dips_peanut_butter                  0.951   0.926
  158.0   3 chewy_dips_peanut_butter                  0.452   0.078
  158.0   4 chewy_dips_peanut_butter                  0.968   0.944
  159.0   0 hunts_sauce                               0.950   0.927
  159.0   0 hunts_sauce                               0.888   0.872
  159.0   0 hunts_sauce                               0.833   0.810
  159.0   0 hunts_sauce                               0.679   0.586
  159.0   0 hunts_sauce                               0.677   0.587
  159.0   0 chewy_dips_peanut_butter                  0.657   0.618
  159.0   0 chewy_dips_peanut_butter                  0.576   0.300
  159.0   0 chewy_dips_peanut_butter                  0.497   0.179
  159.0   1 chewy_dips_peanut_butter                  0.754   0.626
  159.0   1 nature_valley_crunchy_oats_n_honey        0.492   0.183
  159.0   1 chewy_dips_peanut_butter                  0.428   0.378
  159.0   1 chewy_dips_peanut_butter                  0.350   0.235
  159.0   2 chewy_dips_peanut_butter                  0.977   0.964
  159.0   2 nature_valley_crunchy_oats_n_honey        0.963   0.947
  159.0   2 chewy_dips_peanut_butter                  0.485   0.385
  159.0   3 nature_valley_crunchy_oats_n_honey        0.981   0.970
  159.0   3 chewy_dips_peanut_butter                  0.958   0.933
  159.0   3 chewy_dips_peanut_butter                  0.478   0.224
  159.0   4 chewy_dips_peanut_butter                  0.966   0.939
  160.0   0 hunts_sauce                               0.946   0.929
  160.0   0 hunts_sauce                               0.911   0.894
  160.0   0 hunts_sauce                               0.850   0.826
  160.0   0 hunts_sauce                               0.754   0.687
  160.0   0 chewy_dips_peanut_butter                  0.618   0.578
  160.0   0 hunts_sauce                               0.600   0.518
  160.0   0 chewy_dips_peanut_butter                  0.542   0.265
  160.0   0 chewy_dips_peanut_butter                  0.487   0.149
  160.0   0 chewy_dips_peanut_butter                  0.367   0.304
  160.0   1 chewy_dips_peanut_butter                  0.713   0.591
  160.0   1 chewy_dips_peanut_butter                  0.510   0.374
  160.0   1 chewy_dips_peanut_butter                  0.473   0.393
  160.0   1 chewy_dips_peanut_butter                  0.385   0.226
  160.0   2 chewy_dips_peanut_butter                  0.975   0.962
  160.0   2 nature_valley_crunchy_oats_n_honey        0.965   0.945
  160.0   2 chewy_dips_peanut_butter                  0.450   0.361
  160.0   2 chewy_dips_peanut_butter                  0.401   0.320
  160.0   2 chewy_dips_peanut_butter                  0.364   0.266
  160.0   3 nature_valley_crunchy_oats_n_honey        0.985   0.972
  160.0   3 chewy_dips_peanut_butter                  0.958   0.933
  160.0   3 chewy_dips_peanut_butter                  0.357   0.014
  160.0   4 chewy_dips_peanut_butter                  0.970   0.948
  161.0   0 hunts_sauce                               0.946   0.921
  161.0   0 hunts_sauce                               0.870   0.853
  161.0   0 hunts_sauce                               0.714   0.636
  161.0   0 hunts_sauce                               0.706   0.642
  161.0   0 hunts_sauce                               0.657   0.646
  161.0   0 chewy_dips_peanut_butter                  0.362   0.088
  161.0   1 nature_valley_crunchy_oats_n_honey        0.650   0.460
  161.0   1 nature_valley_crunchy_oats_n_honey        0.592   0.385
  161.0   1 chewy_dips_peanut_butter                  0.486   0.280
  161.0   1 chewy_dips_peanut_butter                  0.427   0.202
  161.0   2 nature_valley_crunchy_oats_n_honey        0.969   0.953
  161.0   2 chewy_dips_peanut_butter                  0.913   0.876
  161.0   2 chewy_dips_peanut_butter                  0.404   0.184
  161.0   3 nature_valley_crunchy_oats_n_honey        0.979   0.971
  161.0   3 chewy_dips_peanut_butter                  0.904   0.832
  161.0   3 chewy_dips_peanut_butter                  0.675   0.463
  161.0   3 chewy_dips_peanut_butter                  0.463   0.310
  162.0   0 hunts_sauce                               0.958   0.942
  162.0   0 hunts_sauce                               0.917   0.901
  162.0   0 hunts_sauce                               0.831   0.813
  162.0   0 hunts_sauce                               0.761   0.700
  162.0   0 hunts_sauce                               0.685   0.615
  162.0   0 nature_valley_crunchy_oats_n_honey        0.439   0.162
  162.0   1 nature_valley_crunchy_oats_n_honey        0.774   0.627
  162.0   1 chewy_dips_peanut_butter                  0.468   0.240
  162.0   1 nature_valley_crunchy_oats_n_honey        0.373   0.314
  162.0   2 nature_valley_crunchy_oats_n_honey        0.962   0.942
  162.0   2 chewy_dips_peanut_butter                  0.705   0.577
  162.0   3 nature_valley_crunchy_oats_n_honey        0.975   0.967
  162.0   3 chewy_dips_peanut_butter                  0.718   0.385
  162.0   4 chewy_dips_peanut_butter                  0.364   0.315
  163.0   0 hunts_sauce                               0.951   0.933
  163.0   0 hunts_sauce                               0.903   0.885
  163.0   0 hunts_sauce                               0.893   0.875
  163.0   0 hunts_sauce                               0.675   0.596
  163.0   0 hunts_sauce                               0.668   0.600
  163.0   0 nature_valley_crunchy_oats_n_honey        0.539   0.204
  163.0   0 nature_valley_crunchy_oats_n_honey        0.491   0.329
  163.0   1 nature_valley_crunchy_oats_n_honey        0.734   0.599
  163.0   1 chewy_dips_peanut_butter                  0.376   0.205
  163.0   2 nature_valley_crunchy_oats_n_honey        0.965   0.946
  163.0   2 chewy_dips_peanut_butter                  0.574   0.485
  163.0   3 nature_valley_crunchy_oats_n_honey        0.974   0.966
  163.0   3 chewy_dips_peanut_butter                  0.679   0.462
  163.0   3 chewy_dips_peanut_butter                  0.417   0.249
  163.0   4 chewy_dips_peanut_butter                  0.355   0.305
  164.0   0 hunts_sauce                               0.954   0.938
  164.0   0 hunts_sauce                               0.919   0.901
  164.0   0 hunts_sauce                               0.793   0.772
  164.0   0 nature_valley_crunchy_oats_n_honey        0.613   0.372
  164.0   0 hunts_sauce                               0.522   0.445
  164.0   0 hunts_sauce                               0.518   0.429
  164.0   0 hunts_sauce                               0.514   0.454
  164.0   0 nature_valley_crunchy_oats_n_honey        0.480   0.099
  164.0   1 nature_valley_crunchy_oats_n_honey        0.691   0.592
  164.0   1 chewy_dips_peanut_butter                  0.439   0.238
  164.0   1 nature_valley_crunchy_oats_n_honey        0.354   0.307
  164.0   2 nature_valley_crunchy_oats_n_honey        0.966   0.949
  164.0   2 chewy_dips_peanut_butter                  0.667   0.551
  164.0   3 nature_valley_crunchy_oats_n_honey        0.972   0.963
  164.0   3 chewy_dips_peanut_butter                  0.767   0.528
  164.0   3 chewy_dips_peanut_butter                  0.446   0.214
  164.0   4 chewy_dips_peanut_butter                  0.353   0.301
  165.0   0 hunts_sauce                               0.956   0.941
  165.0   0 hunts_sauce                               0.897   0.883
  165.0   0 hunts_sauce                               0.800   0.787
  165.0   0 hunts_sauce                               0.766   0.705
  165.0   0 hunts_sauce                               0.715   0.635
  165.0   0 nature_valley_crunchy_oats_n_honey        0.491   0.153
  165.0   0 nature_valley_crunchy_oats_n_honey        0.378   0.042
  165.0   1 nature_valley_crunchy_oats_n_honey        0.572   0.408
  165.0   1 chewy_dips_peanut_butter                  0.408   0.229
  165.0   2 nature_valley_crunchy_oats_n_honey        0.959   0.943
  165.0   2 chewy_dips_peanut_butter                  0.618   0.486
  165.0   2 chewy_dips_peanut_butter                  0.351   0.297
  165.0   3 nature_valley_crunchy_oats_n_honey        0.976   0.968
  165.0   3 chewy_dips_peanut_butter                  0.622   0.335
  165.0   3 chewy_dips_peanut_butter                  0.470   0.285
  165.0   3 chewy_dips_peanut_butter                  0.388   0.292
  166.0   0 hunts_sauce                               0.952   0.933
  166.0   0 hunts_sauce                               0.885   0.860
  166.0   0 hunts_sauce                               0.879   0.865
  166.0   0 hunts_sauce                               0.804   0.754
  166.0   0 nature_valley_crunchy_oats_n_honey        0.544   0.343
  166.0   0 hunts_sauce                               0.504   0.418
  166.0   0 nature_valley_crunchy_oats_n_honey        0.499   0.302
  166.0   0 hunts_sauce                               0.494   0.393
  166.0   0 nature_valley_crunchy_oats_n_honey        0.435   0.160
  166.0   0 nature_valley_crunchy_oats_n_honey        0.380   0.302
  166.0   1 nature_valley_crunchy_oats_n_honey        0.857   0.721
  166.0   1 chewy_dips_peanut_butter                  0.477   0.305
  166.0   2 nature_valley_crunchy_oats_n_honey        0.964   0.948
  166.0   2 chewy_dips_peanut_butter                  0.677   0.594
  166.0   2 chewy_dips_peanut_butter                  0.466   0.376
  166.0   3 nature_valley_crunchy_oats_n_honey        0.979   0.968
  166.0   3 chewy_dips_peanut_butter                  0.706   0.512
  166.0   3 chewy_dips_peanut_butter                  0.642   0.424
  166.0   3 chewy_dips_peanut_butter                  0.479   0.344
  166.0   3 chewy_dips_peanut_butter                  0.382   0.279
  166.0   3 chewy_dips_peanut_butter                  0.355   0.269
  166.0   4 chewy_dips_peanut_butter                  0.423   0.349
  167.0   0 hunts_sauce                               0.951   0.930
